id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel,c1,c2,c3,c4,c5,m1,m2,m3,m4,m5,m6,m7,m8
lOhQSHcc-4s_LBuxBlzVMI9L5baJ-RiArMJIJZHIzR1TeTk,m6E5I4efT3GyEc2wmiwo7Rd1837CkVCKk9PNuH8WPS1A-qg,irkV6_p6DJ6A17qJPbPubpwOW7ZBt0DHJ6-LOM9gLw5v1iuFMCV3NI4jQ8QwrJ9VhhR9wECuNSEYHQ,Bludspila,1637,1558482985000,53,,,,,,"{'platformId': 'NA1', 'gameId': 3035578301, 'champion': 101, 'queue': 420, 'season': 13, 'timestamp': 1557073456631, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3030878799, 'champion': 110, 'queue': 420, 'season': 13, 'timestamp': 1556492399467, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3030883020, 'champion': 110, 'queue': 420, 'season': 13, 'timestamp': 1556491500552, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3030322799, 'champion': 126, 'queue': 420, 'season': 13, 'timestamp': 1556415337481, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3030192918, 'champion': 126, 'queue': 420, 'season': 13, 'timestamp': 1556403981813, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3010509531, 'champion': 101, 'queue': 420, 'season': 13, 'timestamp': 1554005040622, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3000558863, 'champion': 101, 'queue': 420, 'season': 13, 'timestamp': 1552796297966, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2999372929, 'champion': 44, 'queue': 420, 'season': 13, 'timestamp': 1552692298228, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}"
Ogo_jdsj-avaz8eomJgwonQ6mnR-PS-WFiBBIlVYVwP_fVA,4nEv_K_migEmnPHGgiRzvNW2yoC-onq_fOhMgCx3NB4FZ3c,w--xm7Ps4VEv6Q1sf3EW0Uew4ZlNGqbSZkgwDF6tvQEHzischZgW2Jc0TaZaXAabcWDCIOZBEQzKNg,conquistadortez,3184,1558913525000,161,,,,,,"{'platformId': 'NA1', 'gameId': 3051672757, 'champion': 53, 'queue': 420, 'season': 13, 'timestamp': 1558911053130, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051367864, 'champion': 412, 'queue': 420, 'season': 13, 'timestamp': 1558867730258, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051365551, 'champion': 202, 'queue': 420, 'season': 13, 'timestamp': 1558865135632, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051362990, 'champion': 202, 'queue': 420, 'season': 13, 'timestamp': 1558862821726, 'role': 'SOLO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051359994, 'champion': 202, 'queue': 420, 'season': 13, 'timestamp': 1558860631298, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3050711828, 'champion': 145, 'queue': 420, 'season': 13, 'timestamp': 1558790220350, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3050710012, 'champion': 202, 'queue': 420, 'season': 13, 'timestamp': 1558788260861, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3050697282, 'champion': 202, 'queue': 420, 'season': 13, 'timestamp': 1558785041605, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}"
QMIcHBiXBHmbT35VHuaoOVJLpLTDT7BVNqDhHF4BFJswxBI,LF2bEFecbzsXVi7_VJgE1uEtX8lKE5tB23kJuUNPDPtpKw,53VTABzZH-FLYulF9jZkbAXUd5mgT7n7ZWFqpNDG_SaHPQKcFjSnnhjM8H2KLyqHpLD-eXsam0U-Wg,LocoJames,4027,1558980125000,69,,,,,,"{'platformId': 'NA1', 'gameId': 3005996700, 'champion': 498, 'queue': 420, 'season': 13, 'timestamp': 1553461981119, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 2988730989, 'champion': 51, 'queue': 420, 'season': 13, 'timestamp': 1551485654338, 'role': 'DUO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2969414404, 'champion': 498, 'queue': 420, 'season': 13, 'timestamp': 1549245052335, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2969242605, 'champion': 498, 'queue': 420, 'season': 13, 'timestamp': 1549230804094, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2969204969, 'champion': 498, 'queue': 420, 'season': 13, 'timestamp': 1549229134378, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2968196000, 'champion': 67, 'queue': 420, 'season': 13, 'timestamp': 1549136054319, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2967461414, 'champion': 498, 'queue': 420, 'season': 13, 'timestamp': 1549080761639, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2967240332, 'champion': 498, 'queue': 420, 'season': 13, 'timestamp': 1549068148611, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}"
oW9DHHslkwTz7rK_QMvJyR-bPANxH23zN1a5KA4q1xjQbM0,UlIAKNu9ZkMt1V28Mj9GIgkZmavDTa19HvXqlf4IzbCUn9w,yLe0xuhG4qYUdY3lSnt2uI5N8kjfb1WdQGLSBrKINTKN0ZKX3Vvwl8pWY7v4vD2jcbI3YM1GDEuVDA,Cookie pro31,774,1558936141000,58,,,,,,"{'platformId': 'NA1', 'gameId': 3051253680, 'champion': 29, 'queue': 420, 'season': 13, 'timestamp': 1558848332459, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3051226142, 'champion': 107, 'queue': 420, 'season': 13, 'timestamp': 1558846516485, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3050277133, 'champion': 107, 'queue': 420, 'season': 13, 'timestamp': 1558738324482, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3050274842, 'champion': 107, 'queue': 420, 'season': 13, 'timestamp': 1558737628409, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3050239686, 'champion': 107, 'queue': 420, 'season': 13, 'timestamp': 1558735767710, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3050223847, 'champion': 107, 'queue': 420, 'season': 13, 'timestamp': 1558733066091, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3045544598, 'champion': 84, 'queue': 420, 'season': 13, 'timestamp': 1558217706874, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3045525612, 'champion': 236, 'queue': 420, 'season': 13, 'timestamp': 1558215337126, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}"
jKYtlmSx7nMHDuFm2J0Jh8omdmtDwx48mAwPk5dBI6dxHxs,6322mCVREOoj17Px0Rm9QZEaBgaZiVZmuDNog_-2juW3yBE,8n-WvCOCb2GsoLtjdN49x-oJkR-Cg-ykimaKG25VuMUgENZJ8BODs_d9hqNae6R7hKf1zxXgoNFsZw,opgregsta69,741,1559002615000,90,,,,,,"{'platformId': 'NA1', 'gameId': 3052695412, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1559000157598, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3052681895, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1558997807529, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3051288150, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1558852314817, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3051244507, 'champion': 31, 'queue': 420, 'season': 13, 'timestamp': 1558847747527, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3050366211, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1558746536670, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3050293755, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1558740173884, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3050276331, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1558738096020, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3049817123, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1558689330105, 'role': 'SOLO', 'lane': 'TOP'}"
of-f1g6X9JJTzuxcSPEfFaiMsnlACj2HXBzVdhuGry_SexQ,C5nFfpauv9B4ocy_8QIdL7nMrXI0ajGxCTYrFsWxTAFnBnw,QB2rKyhl9MF591tasCBPX60tDeGHVJZvxvyTfytMzevHZ93Z2El7Bffz8twKf_3yZ5YZ57rNzrERkg,Unker139,4088,1558928238000,73,,,,,,"{'platformId': 'NA1', 'gameId': 3052109168, 'champion': 89, 'queue': 420, 'season': 13, 'timestamp': 1558926659053, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3050456392, 'champion': 89, 'queue': 420, 'season': 13, 'timestamp': 1558753462061, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3048302505, 'champion': 89, 'queue': 420, 'season': 13, 'timestamp': 1558491161088, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3047421842, 'champion': 89, 'queue': 420, 'season': 13, 'timestamp': 1558406132623, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3046467818, 'champion': 63, 'queue': 420, 'season': 13, 'timestamp': 1558295343723, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3046437294, 'champion': 63, 'queue': 420, 'season': 13, 'timestamp': 1558292294777, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3045042027, 'champion': 63, 'queue': 420, 'season': 13, 'timestamp': 1558148510523, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3043533133, 'champion': 63, 'queue': 420, 'season': 13, 'timestamp': 1557977497745, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}"
wat1QLe74T92zgKV4C-ev487r0TQJxpZEXT27Rp5-9-VFJI,y04luT6sspkVL0nn8jt4zTjldsocv_lR1sCCJbKa6Y9-kg,9YDAphfIxMzb2nxSjV56ayVSObOPsZ18BHZkf8qIkuxttgF6ao3NRmFkseISChooXKASpVPijdexqw,Groedius,3632,1550181075000,31,,,,,,"{'platformId': 'NA1', 'gameId': 2977649650, 'champion': 119, 'queue': 420, 'season': 13, 'timestamp': 1550179135678, 'role': 'DUO_SUPPORT', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2977292726, 'champion': 119, 'queue': 420, 'season': 13, 'timestamp': 1550110851500, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2977240885, 'champion': 103, 'queue': 420, 'season': 13, 'timestamp': 1550107860153, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 2976731679, 'champion': 119, 'queue': 420, 'season': 13, 'timestamp': 1550027627188, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2976595973, 'champion': 119, 'queue': 420, 'season': 13, 'timestamp': 1550017514787, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2975046618, 'champion': 81, 'queue': 420, 'season': 13, 'timestamp': 1549845376351, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 2974982677, 'champion': 81, 'queue': 420, 'season': 13, 'timestamp': 1549839752049, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2970995713, 'champion': 81, 'queue': 420, 'season': 13, 'timestamp': 1549413617567, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}"
-DoGABqgjYIf81EVF_65xOuEooAxpS_LQPfwwnYH6kdre2Y,gSyeR43OvWAgnwlz7O6QDm9m0_6okplEKDXvJCCo4aKoA7c,nzTYWlyIeLQHl5R1AbbUHJtvUFzMWVDDvLG1bl88iLy0aTgnVQmt860ZP7LNZjXdgbP5bb6r4hG2KA,TK Trismegistus,3013,1558999131000,42,,,,,,"{'platformId': 'NA1', 'gameId': 3052663401, 'champion': 150, 'queue': 420, 'season': 13, 'timestamp': 1558997193154, 'role': 'DUO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3052615813, 'champion': 145, 'queue': 420, 'season': 13, 'timestamp': 1558993624828, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3052586825, 'champion': 131, 'queue': 420, 'season': 13, 'timestamp': 1558991181402, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3052567511, 'champion': 145, 'queue': 420, 'season': 13, 'timestamp': 1558988780762, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3052536941, 'champion': 145, 'queue': 420, 'season': 13, 'timestamp': 1558985677684, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3052226211, 'champion': 145, 'queue': 420, 'season': 13, 'timestamp': 1558933234499, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3052195830, 'champion': 254, 'queue': 420, 'season': 13, 'timestamp': 1558930894976, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3052152177, 'champion': 131, 'queue': 420, 'season': 13, 'timestamp': 1558927990775, 'role': 'SOLO', 'lane': 'MID'}"
yYvh8r8BXwZ8nRUQrJQJOodGj5gkHANL7qag7L1_H66lACM,XQXqK-orzLRGhuNpc1FMtVZ30szbGaVgEM6-PpHEvwi-sA,1yWcyBHAinTIcOxqNRKZqHacKO6t1_UM7CuVplZ9tez-2cWmiX61kYf_0sgASzg4zpd1UWq2hM3ahw,RyuDeception7,659,1557626410000,31,,,,,,"{'platformId': 'NA1', 'gameId': 3040349735, 'champion': 25, 'queue': 420, 'season': 13, 'timestamp': 1557624739705, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3040317964, 'champion': 90, 'queue': 420, 'season': 13, 'timestamp': 1557621918915, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3039746557, 'champion': 67, 'queue': 420, 'season': 13, 'timestamp': 1557545549431, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3039708486, 'champion': 25, 'queue': 420, 'season': 13, 'timestamp': 1557543586624, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3039668696, 'champion': 16, 'queue': 420, 'season': 13, 'timestamp': 1557541314301, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3039648799, 'champion': 90, 'queue': 420, 'season': 13, 'timestamp': 1557539157737, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3039445631, 'champion': 25, 'queue': 420, 'season': 13, 'timestamp': 1557523961613, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3039450305, 'champion': 67, 'queue': 420, 'season': 13, 'timestamp': 1557522218047, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}"
b2DmG4_VPRymyoux63pYgABvdkh4p26XDSuvGzd7BWVndns,vGWs5KZu3hdfAcEiHAytU8V3fkKEzhItnL3OcGLCzvmGwks,5w_Rog0fBeM38EWjKeSWcoT5GD9RA3XMWpCZHZm-oY7sRuG2g1skrogciBFEAi6Gk6eXgAIRd_XtYg,Dolores Umbridge,3167,1558991706000,59,,,,,,"{'platformId': 'NA1', 'gameId': 3052401272, 'champion': 86, 'queue': 420, 'season': 13, 'timestamp': 1558964626016, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3051469171, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1558892222877, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3050939245, 'champion': 22, 'queue': 420, 'season': 13, 'timestamp': 1558821909568, 'role': 'DUO_SUPPORT', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3049407278, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1558656103226, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3047271078, 'champion': 11, 'queue': 420, 'season': 13, 'timestamp': 1558395151376, 'role': 'DUO_SUPPORT', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3045023831, 'champion': 22, 'queue': 420, 'season': 13, 'timestamp': 1558147071583, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3042048365, 'champion': 1, 'queue': 420, 'season': 13, 'timestamp': 1557809468923, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3040178510, 'champion': 86, 'queue': 420, 'season': 13, 'timestamp': 1557610739988, 'role': 'NONE', 'lane': 'JUNGLE'}"
4B6ylQH7BgoqOIJTY_rdnFJ3FQ-vMH374dfaBp8Ghm-npMI,q9XVxbGmGfNRbwButqYcmiThgkAwomYcduiUS5dFPNw5BUI,-8_FTufy7hHzqWjkAXXykFvUme2JOzt3NViY9MvG-yeMEchMqKoF2aglmCT59oWIU-dZ2MXr6eGrAg,DeezNutz15,3898,1550941224000,38,,,,,,"{'platformId': 'NA1', 'gameId': 2975818140, 'champion': 99, 'queue': 420, 'season': 13, 'timestamp': 1549941717203, 'role': 'DUO_SUPPORT', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 2966366555, 'champion': 99, 'queue': 420, 'season': 13, 'timestamp': 1548974333005, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2964433493, 'champion': 21, 'queue': 420, 'season': 13, 'timestamp': 1548803890108, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2963995625, 'champion': 22, 'queue': 420, 'season': 13, 'timestamp': 1548742696577, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2963981908, 'champion': 429, 'queue': 420, 'season': 13, 'timestamp': 1548740344189, 'role': 'DUO', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2963909548, 'champion': 15, 'queue': 420, 'season': 13, 'timestamp': 1548737952009, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2963875924, 'champion': 15, 'queue': 420, 'season': 13, 'timestamp': 1548735893475, 'role': 'DUO_CARRY', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 2963844403, 'champion': 15, 'queue': 420, 'season': 13, 'timestamp': 1548734286635, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}"
OujUk4bH114yjaVjm-aACQqnP_yFQ_CuJG_ZwibHoh1wJtc,hQghfCTUKi1Oz4JTvCwz_dKJDIPWcN1TKE59RwdKxItrkyHgMzCifbFY,DIYOi39qVUKADsPOaucmke4Qb-fIk0EJ7S7v3NvoyAR1FtqKOdo8p0LZ_hdqmfj4sPyiZQDVF8uyAA,DZASTR,4086,1558143110000,101,,,,,,"{'platformId': 'NA1', 'gameId': 3044936982, 'champion': 2, 'queue': 420, 'season': 13, 'timestamp': 1558140956785, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3044536613, 'champion': 2, 'queue': 420, 'season': 13, 'timestamp': 1558071973692, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3044412610, 'champion': 2, 'queue': 420, 'season': 13, 'timestamp': 1558061327715, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3044349458, 'champion': 2, 'queue': 420, 'season': 13, 'timestamp': 1558058493438, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3044292692, 'champion': 2, 'queue': 420, 'season': 13, 'timestamp': 1558052669526, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3044264739, 'champion': 2, 'queue': 420, 'season': 13, 'timestamp': 1558050724120, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3044235472, 'champion': 2, 'queue': 420, 'season': 13, 'timestamp': 1558048272556, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3044214269, 'champion': 2, 'queue': 420, 'season': 13, 'timestamp': 1558045333548, 'role': 'NONE', 'lane': 'JUNGLE'}"
6hpwuo1QOryuHXLHo93cPm6-Cgw5FsXbqToqZ3RoMNHhdqk,S46z-JBM-HFGrULIKPLJpgJM1gKhuNxLA5t7HWbLOv_xab4,yquESr25hpjVB0Y0624CBQkQf4YboHA2Qy66hdw5FtqQX7yn36J5mGidVOGMfF7GHvVg7j9LYLgqqw,BIGTRELLY,3553,1548618471000,69,,,,,,"{'platformId': 'NA1', 'gameId': 2962332617, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1548616553139, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2962322415, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1548613705134, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2962277655, 'champion': 32, 'queue': 420, 'season': 13, 'timestamp': 1548611825695, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2962257163, 'champion': 32, 'queue': 420, 'season': 13, 'timestamp': 1548607502693, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2961911118, 'champion': 102, 'queue': 420, 'season': 13, 'timestamp': 1548559759154, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2961829467, 'champion': 102, 'queue': 420, 'season': 13, 'timestamp': 1548555322972, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2961789623, 'champion': 5, 'queue': 420, 'season': 13, 'timestamp': 1548550959909, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 2961746245, 'champion': 102, 'queue': 420, 'season': 13, 'timestamp': 1548547559405, 'role': 'NONE', 'lane': 'JUNGLE'}"
JvKy_ieaaasHsEEcvQCB647jgF7b-sSEXtZ2bxaCQkuNyhY,0ZJytzzf61c0ELJmRIcDCHWaioe9oxt5mjat3ImTgMCJlw,2E4zAWkx7gF9Q4J4eXFtY_hJYFKKdEM1prYLxRR_0__F_o2dZz00S3zVFSUK5ArhdRPwkmLMxKfXKQ,milanello,3014,1558725158000,65,,,,,,"{'platformId': 'NA1', 'gameId': 3050107683, 'champion': 27, 'queue': 420, 'season': 13, 'timestamp': 1558722896016, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3049934338, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1558708303388, 'role': 'DUO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3049931494, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1558705375433, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3049260283, 'champion': 11, 'queue': 420, 'season': 13, 'timestamp': 1558636746064, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3049245710, 'champion': 11, 'queue': 420, 'season': 13, 'timestamp': 1558634856698, 'role': 'DUO', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3049196252, 'champion': 62, 'queue': 420, 'season': 13, 'timestamp': 1558627265812, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3049199790, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1558623333883, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3049176471, 'champion': 24, 'queue': 420, 'season': 13, 'timestamp': 1558620017997, 'role': 'SOLO', 'lane': 'TOP'}"
wNbMIDGU84Dl9yJv0RQSzUYcHGXVljo1jNQXmjkwejIK85k,oVuLxGAB8YZZlMX38akHJcuNsnotgk_CdxaBz6ea5Wj-ZqE,HhLiDgyhSfpCu3Q_r_UifanWBQcxa6MO1f_No3HSHV_pKkEPvKp29UDz4e65M7gI2E38aCx3NIYRuw,SaltyFries12345,3024,1558996383000,41,,,,,,"{'platformId': 'NA1', 'gameId': 3052635086, 'champion': 84, 'queue': 420, 'season': 13, 'timestamp': 1558995033737, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3052602546, 'champion': 53, 'queue': 420, 'season': 13, 'timestamp': 1558991722650, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3052567445, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1558988755302, 'role': 'NONE', 'lane': 'JUNGLE'}","{'platformId': 'NA1', 'gameId': 3052560487, 'champion': 26, 'queue': 420, 'season': 13, 'timestamp': 1558986691579, 'role': 'DUO_SUPPORT', 'lane': 'NONE'}","{'platformId': 'NA1', 'gameId': 3052521929, 'champion': 17, 'queue': 420, 'season': 13, 'timestamp': 1558983922970, 'role': 'SOLO', 'lane': 'TOP'}","{'platformId': 'NA1', 'gameId': 3052474442, 'champion': 53, 'queue': 420, 'season': 13, 'timestamp': 1558977902466, 'role': 'DUO_SUPPORT', 'lane': 'BOTTOM'}","{'platformId': 'NA1', 'gameId': 3051671557, 'champion': 99, 'queue': 420, 'season': 13, 'timestamp': 1558910720119, 'role': 'SOLO', 'lane': 'MID'}","{'platformId': 'NA1', 'gameId': 3046551370, 'champion': 121, 'queue': 420, 'season': 13, 'timestamp': 1558301667026, 'role': 'NONE', 'lane': 'JUNGLE'}"
