,id,accountId,puuid,name,profileIconId,revisionDate,summonerLevel
1829,zpyfXPT08vY9VPmcXSYx6tS3i3_P-d89RJEjVHYMAYydOVE,LC8Q5NDgUCtDc9kC6Psk3Di_g9z2quGkXKoW1sI697Uf1g,_y5LGwWA76UKOFF-sJOb7BkTp5-Jb3ez1es0PAZ5Kch2DEwsQBIXtMbrutcQHNZOkFh5yHRLI7GV8g,Indian Flame,3380,1558712661000,171
1830,b8e2ZsDgyIvNFREpb9jlscXKHBTGgaveTRmM8peJt04TyUo,NFExpFG5zdTYGJP4H-HoPn7YOY60Pa6BBbdHmLKG_T3UDw,Ztg_p0JI3w_0NhdoY51srP2RONIfwIUJyAymsxuXAn5ZG4VP_SVLL7NE6IfVFUGHdnNqQLSi1066ag,Seibukan,3382,1558967571000,150
1831,pclZC4aMuYwwzM90KVkKTmc4EzQL8MGL5st02E7grKWchXw,IypI08RPhLd2fKis_1zvyfi0ORAlQO9iCdvIb_We0_iQ5Xc,5sf_DX7dCWVeGxOeBH6uujXrojabjBKfWhpZpocOomT_vNpt_cOug8ckvYYWNyBLdYF2giFME5NdBw,Okunishi,4057,1556660593000,92
1832,NgT0DHE1Edctq0hn3eN-JfTekCbiaZizpR1iRUYQHMFWd2E,RHY5zNIyrRMKB7W3jwNCrA19CslpYUt8gsftjhZJ38JjJao,kE_KHhROTiAe5zL1kyl8md756Dk4irAOv2wfQPsaiMwuhHd4Mz-BaKYCJeyj4CZSoRMo3iBjdEYwIA,kombu,3022,1558135016000,67
1833,AwyaMbVJVPAnlN2OD1GOPTJkX93pNv_-oeFNyTk8y4WEGjw,q5Sfz6YnI7Y2Ohf8s4F4xdGgOOWfob8h3st7S2jkNc9uVaQ,HsvYTrCqRg3NdDI89FmfBfpBaaaEe6CCeyfgMln-4p9IzSdsvWbW5s4fe6lv_A5pa6LG_RlvTGUuHw,EDGADcarry1,3502,1558943556000,82
1834,VisUG2dLpkrik61LBE2GDy0nzWwE9KWbXndP-yWLgj2d8q0,vaNOhO6mUejqdczuvzhgLcB6ag0Bqx7C9oUKQe5de5wEQLU,5o-WUPtU1LM3Fyh55CuQ1DVnc-3Ikda76oVwg6_pYcirxdRVPtBzs3DYS6MJ8uTL9eqXsmOmxRCgGQ,Game0ver,3478,1558918419000,105
1835,5dfLtCStFpLRmZZyTu_VDdfwWgOKgIQyJlaQ7-ZGHZLr,k19ZTvC5rcvuqdAfqACwGkBCfpelPw5Fh-ez1_yAsp0,8Xzfi95hJiHWubrd3ADA3F1BuqlIko673JTK-HbVXteLNjqVvG7_em0TSgq5UQ4L50LDFyPmoNAIoQ,SKT Titties,6,1558521376000,36
1836,mllfx6BGjmnykQk-5fcwW2WDOUM2tkg7GkecQL3Lkgtg998,BSXeasdZv2dd-KQuL3fzyCFE3Y7nVrTvqQb8ROsUl4Tv5oc,9ihcmxGDfc9O-ClGZkUpgWwH1wdYnWfwdCmXURszdwD6j7-a3wPkclIgjS1ikuOEflz_wpRSW809Lw,Thatjokerz,938,1558323776000,126
1837,qyfAM4h3k5SNy9yOkxF-oUS9lPFRJyIso-gTvrCw1LloeUk,JYEXiiR1F_QnRZP1wmDsjASGISUs8viiScOxDgOkBLPmDQ,MsM0Ukvppjy8dTAaTT4bRWd6jOPk57iKOSIvxCY6f_0zORFAFFmXv5E8K-ViB0XAljr2f9aR5gNuWg,Sìlence,4027,1558968384000,96
1838,AA38ZpCcrohSQIMy4M86KPgZY_uk5TZGNDU829GPqwOTzuM,pkodryxPYWjIrXmHwArdxRXYgBiMK_7-G-CiZQMop_Sicjg,isW8Sm4quHsbUp7lkzUItEz0FT3Bv4S26NlIBWPMsyb0a7GnF8PfvO670X7LfsYQfb7nKZ1-kS4TxA,GMB Zorres,616,1555662841000,61
1839,ToCzmyN_TP3vbPeqMaV8GZ4PyhPSOeXBwN3hl5Hf5O7hgHY,UFGZn0RteHm2HYrNNoR4IYyLOrAePVDV6h3jjUOxF3fuaGY,QobgjLm10DCPeAxkPMM65xLBiikrk8T5FGzUJaDzpQoSijVI_U2BhRuDidBVbsTAQnaxgyQCUR1muA,BIASETTI,3368,1556088384000,79
1840,mT5pn7NkGvSuAhv3fGh-rokNeR7GaAVy_2B654v7qGt69uM,ejt72skMazH1A-6Cl3L_W-rlayRWHki_KqWtZv9Fxl_syg,sZ1Mn8yXgSugx8Ft4NSJRBDPG0amKwSAvdjZbMzXF72pqNZnpaLLQ9ehw7mCRc9BqOXaorWmkQ3b8g,Inasense,4087,1558578521000,118
1841,IGFou2l6NQ0gATbzwPytHXFHcJ1x-m3EoRzMUsPiJ32X3Fg,Z8co8oEqGK1roNYZFdD0lzqyVJovomejWr0w2TI6LFUkYAE,dmRtQ9CzxXr60U-PjHdRvYATx8GBfmmOy5D3Jh3CbwxuYcjuMbCRC7yjsbDURup9ourDYDTkv4pO3A,gadoster,3006,1558479036000,48
1842,WfveHsGXxVsgUdhPkxiC3knirdRJCMh67qL8QlyB-w1O9No,qOvTLWTC6A4SS0XVnnt2ukHXq_HBCuz0-7lsAMp9sy37130,QdtCXhlDN_6xUwb4tLfE7WX6JHirlY2Nc0IgcqZD0tSA_YYZpwnZsLDBbI8A230HSE-Ws2qeIlXC3A,TheDoctor carry,4057,1558922908000,159
1843,rHKuytFjVITbSvTuOuFATU0ZGHFWLJSSnL6ed3_qUt52cfA,S-V-caz-h6Jge_CJRAe7OuJ4E6zZmPGL_yXzxaoXPIUfoL4,M7KyTeAIEoSyt_nPI0PrnuITu3xIvuQG9uSAlPxNiz3YHu6jWmsEdma-SD_aBQhdF8jOhql0an3n_Q,What the frig,642,1558922638000,139
1844,MNfQrYH3Pe1Y8GEvUmtjxAdFPAe-FwLxyY30nS6WeoWauMA,sjZWrhyu-Pcy1M0-9ajgJQUphEdno9K8Tp1FSJSv50i6nTo,IHUdiDwILHyh1eOZXBTW-sv8TKir9XU9hMVkXu9VZdfIGlHu5cBJkx5NsBfZYuPgkA4ql7cgyssEkg,Pro Nutter,4086,1558939789000,99
1845,IDcnx1tusF1AtECcHaL8M-ynJ4t64STBUTMOwjq0SIahq3w,jeAnVMMOWvbT9ppPWcVYAHBJUQSPe7CjFLgK4hEjdUpj9A,qHkXwt5jwPMGiUP9xBDx21q61jBXA-zU8DXiytSIqUEk7LGs7WGtgp5tUDMitaMDXBJtDcuKVaJvLQ,Fång,4031,1555729793000,55
1846,6io-sFK6dUrG_WZtQOJCqIkCnr8IGC8fS3Zy0VLxje_8XT4,LfL4GvgHhR_bIR0oBJ_xk3qDs3c7YsOJpxfmvfO49sqmmQ,1TtC-gcavC63plz385IQpg7bMTr3ZF35hRP3gJ2xfYRC7Ko4vE9ZVwRbKTRtgIHqCqGWgH9rLP38tg,LeGod,10,1558924271000,195
1847,OxyZ96bIhfuLuLOwkUeyeQHPdaGx837gQym1uuDH1vOqv-4,QY0oRXyPta3GIhaDnbyBGpXZ_RZFCZLJOatHprn1aez0J6U,62MLnaDo2RqZHl7GbULuI7W7vOYHFyuTXfl_guff8vl2t5RyngMPczuVakTMuZJrBbJin-_oRUU8xw,ultistic,4027,1557191036000,53
1848,Uij1WElw_4QREcSIHcwSsHOMKLSC6uzS5GHT4EChx5MG1qs,o5OJT3JhSx3CbyNAkTLRjtJNmRZ8_l3vgPsgPoECl_ohOH8,kAJDVDMWYWoP7imqsTb1vgInIA_XTuPKlF33QIXkakjzeP3TKKMhC2YNX8OPPjb8ow5rDJ9BA7wxUA,Enzile,1481,1558857300000,158
1849,foICp-Z6s5_VUp1iBCtb0uI8mxpJxg49jmjx3EQtDnScUrQ,jWzMtBP45isRqqk-azJsK1m8caVn_pLDITgrwI9x7_V82cg,wJyAPU2L-KXB4fv4N5Kl9x3CX9w9kVLtSmJa-HuXhOonwtuCHghMsTMQywMyIv_eO6ojYNrW7REI_w,XxX420BLAZ3ITXxX,3587,1558508805000,103
1850,OWDFmUZ7RjcSdHaZbPYkVSi4Jjv1jw8HyuS8qVLve2EKKHo,iFD-w9-H3CQ0PREgvr-gmPN9xCZORNaOgO_OF80fSV25d9g,avfhQoSKks_sXr9NYL9Kc5rerfSht0q8JwqVjYfjHN4T0m8SQAktGm3fg0J-hpVHfWitrtN9TYoC_Q,Sir Oblivio,691,1558974740000,70
1851,S93eeIKpYzjSI3HfD_S9qJsIwmCSKme2kgImZjxciJEzpXE,tyV9TU9AaQk0zo-00Ks2eJFJDabjurOV4YVQKd0TA9xXWg,Bq27MIvflO9NshqeWaLu22MIRuoMuBqaMNsFr_hV4cWGN2Icosd0ZizmSdA3cyj3cFZwMxBpt6KR5w,MookiPoro,3879,1558946186000,44
1852,H3olpnz7ocaaA62L1Luetl4HXdx7q6IDwsSkJixBg3fEhZw,wG0ITgSGEgQl8HH0zCoyali4RsPju0M8RA6tfAs-E6mdag,gV9XEWouq-o2XBwrjlKWGHZaey3yCwdiUJ_NmNsPNDkazHJxgM9YM2-XvTqLY3wNcUv4VRu8qM7FHA,joeyy,3478,1558941048000,94
1853,GJUVE5EMfzaDb5nyByOc5GKeUD4Fpq1m6a8MdMbJp8GNvrI,lw1e59Pt6fdYf30PBmK70qorBproAoLRe9f5R3Cx4v1zKE8,feVLbJCkXWSgw0fxehXRYgzXcK68L0HhTBHnxhYrs0ViQKTRaMGSN-tNxsWnULndc0-gfE5tzhBBIA,Marco3231,771,1558834918000,87
1854,aIy9bAJli66v-dJBHYVUqWM4Q-i9gfFK5jV9ZpBOGs-JBfk,bVBrILEYV0L7bXsI1sGogQsNcYPOwqueo8JObS5NAe3ktw,3cYsLNEosJUPfxj2rhIQ747HeuWKKX0bfopPVSWCKdME5mr1iNzOz4NbBvykN9LOBETukKqC0O6Orw,Jiseky,936,1558928461000,122
1855,kagOtjCPl2EaFABKJdv6sMf_jvjMNmwEOx2exnKp6fV_H6k,Gh6UBSKO1cgPdIXJsRaStpgFhc27RR-iAMmylLg2DpvNJSk,nItZog8QiiQ_ls1iIEPMBXTB9Da9zFKZkzxUQnaWqBQ5uiB8MCY7kmmmrSM5kPc47R0Eo1cQKklhLA,SossajEater69,3601,1558928425000,175
1856,l9RlPmEQrDWlGi22bipPobGq5p2CW1PniLlCkg6OZVRJypI,SJgPkO9aVKReqHJH3LQpiITtcd8XuT8axHeRkVyIQbN-3gTN8qJhGnTB,CmxPUp7VPc7-gzdkiwho9xxl6CfHZgtPQ0py-1IFPKo2awvsjgb5uAwiveN7bYmBiRYodaCmvA4TNQ,Alumenum,28,1558756077000,43
1857,b0Ecn-iHOo0ijoyTedevEO5gPXcHCmMtHB3QrQsqXUsv-80,RbVfD3fLWDiYnitxW_DE_7Aa_Oi2L7RMePkPnTrUZpF7fZw,3EpHKv9XmUuccC-NSe75atkTswMbCzz-8Z3NVerjQ2zoq68unY5iO3rPN22Xj8XfPjMWZTabVG4AlQ,ZenaLOB,3185,1558941840000,131
1858,S0ZuayOnE9Qkhij0mQIOgKHU5fokW3Sx1nki6LuN9W4tEgU,vai0hBAJKoXSF4yRDFkCCMIcoj3aaCrrfLoJqBxGKgGbWg,Ryb0qO-fv3eCYRzA5JkFctlmwYZu_tOEPk_71sIbP3W3Tnmnkgmtx7MPeN9hss9STUeczCkmqNEDCQ,CowChop,1483,1555747139000,62
1859,46tib3-F8xoNBgGkkX-KHB09W_iMnuh7NJLaxKHQJ64NN8U,gaoilUUuszLA9paeqygSlWm0AciqNhufaQHnBhDuK_dnSgc,Ehy6TadS7F4ld_72lU8fjVmcx3EiJUD_mwLLFhfBAnoJLYMc4phoL8bwRlCrfEGNkDsf_SyhTTBdoQ,No Riven No Life,7,1558940226000,144
1860,SlAuDfRP_Eoj7xZSylX2Z-G9i6UuOES2vHIoHLdWD-L_mnc,TsSFqUMsZRWoZe5GOemzIrzQXb6rZZHgG-Yo3ZvQsZIBew,OSA9Qlnxs5toQQWlawJh90I9c0G-15xToNc6Iw--rVPBsV1eNfuiPVqwgR4njO33HGEeICDZflPpEQ,Zhodra,4087,1558890774000,88
1861,O5Rjc39qAZYBYlHArLXBa0_rqxYTTcqsNnTyxAo2tFvhjSk,UqSfeRn0mPeLjvo8kHkLJyaNUHsFQYxicJggLqM5d1i64VU,w9VaNNfdwoJ2GXNcQ88U1yaKA52oautCefiZtQm3pP3fzCjI3ai5pOGRjxAm8ERvUOpfGaTRY0fdKg,Limerino,3478,1558858521000,162
1862,989PxAKLlX9gCJvjWANKmRiGx_JbuE_40S_hsROl02Y5-KU,cDsX2PI5AdE2fFhHz6oaUqpyziAbwGAWc4kIdshycJ7PrjI,MV2loYe2wpYfwwgKr5H6EOpoUpOQamRJD3GEBhOf0I_uSrzERsIyG10lPUdtrH3dTsyENpU2C1CHrA,FancyHelmet,3186,1558920192000,74
1863,maUOV43JdasVk-HXmu7U5FClwaYj2e79yZ_KlgEBTdD-INQ,7lPjvg8KOJOT3aZMCD7Rrx9AUCLa5dXscdd_JTm4rmGymA,k6khNJeOIKY6rWMgqTEjl5co_DXk4JvBrJOqgBfQVKrXh5xNYA711a3zMXsmQsiIdZvatwn3tPO15g,CrazyTigerTank,4057,1558943633000,54
1864,H1LUrUDVpna0drh83pZk2eh632fT7EFHxOW3qQGmi6vptwk,QhJCXKYAkpnBjfFCilLTqTi5qLNUAMPFj3zwHxTLzBbwm1Q,2fQgGo0ZUf-omOGIBmenbxRONKfTZ0A5yXS2zLhfUrg9QLo4Hwr7OgWxmFn-dkTEfPrJEb7bz7IWDw,Dagan,576,1558899671000,114
1865,TFeygD-9wlO1OHUXmgCIzTd6qWQ5-2N46Al6QdQ1XMXjDn8,ISw1dSCdUZTiUeGpt0cgHMe6La2Ee321jj8e3sQ-8n8iMEw,qGlTDAU0fv59ZZLr4EsKLvqbQZFGvOCmX4j2DWdtC_tqX6JUyncQhXjIRL-_KW9dC2j7UARLzFEWiA,Seikyu,1665,1555918898000,42
1866,A6giERbtH1vsjCVSU1IAw5P09ZiGsMeh_59jEKU7FcwypPo,miJpMQj7sf3ss6QZjL8ikPrBUAa_gfKGKvcIvUrLxifFUA,RKHcS9M3cTHu3-oOr9sVVRVT29IvDdMPHuFB1KShIfGzgXEQFmgmivB7-gZ0vpR_7k-POQ68dzqwgA,12Hades12,4087,1558942041000,99
1867,DuTwdN0F88kMk5hNwiCGwsamv-veU26gDikEDW-03Chj_Ko,k7JKrdwLDlBRySgTmSwyXjfDdGQow8N7fIppCrxjSGbeIUM,nGjCzFEGkgY-dXNnpyROUiAYO-qCKzXFlEHXNNUjIC0rJN1jYWmC-Z7mae7n3-5PFSUTXwRzvVTsLw,antijew,3015,1558930212000,39
1868,5k3GXST5qvrZEBIaSl2d4gMRV8QmW3BZStt0pHymbcN4Kys,U7OMfXaVQYhMQHWpOay9jufxWEYDDiKhwFjdbiP5ANP5who,VXgM9nmtMsUt_gViUxMgY8vAojaTg9otc6uWMyfQWw0_FM7jZWmBkiS3dJxmfGPljoLrNrZJKcTPWA,SweatyGooch,2076,1558312422000,72
1869,39_sQY045We39qs0riJyqPFQTeF118ojSPKL_EizdXpG9KRW,EKVQQUorECGgbUOD0E8ngxUivQNEEZTVQjbWpTodGmP2blItNPceDRvd,efVqjWwk_ydpynbQRyRbDVDQgXwlLRQVpvWWeyqbuF_DajeffO9yQ7-agho-UTyXjSRwHWdefqETXA,Shehar,4089,1557955069000,42
1870,PYeM_0P5cNdA3Cy8EIAZP2MFHl24GStE8P_KFMfll2OGfAY,9iDP8z71hOqS992T7VzzuP9VQOqtzKxEOeVsNxBdF5x5BA,uRxO4GMlAToPppBYsMg-geFn6h8H8jT_HJVlONKFMRavYc3PUSG-W7ZsQ7Z2-AvIl_-sGXZQ-LNnaw,CCChriser,1113,1558937662000,136
1871,71roXMU0LjOe_hozj6b4D8CvtgkBaTyBtn5YHkOAuOSTBxY,Z_ihtBxyHuspd9hnYOr9xJidg58uXDOXrjtDlCZ1-A34Zw,IECj_N5Mm4Csf975o-lmzmftoTfbvq8_uK8rcZoshrM4TqbTdHkWI_IVFi4VFq3hJQP8bMsH9aQRtw,hauehgha,1394,1556420159000,33
1872,MdIPVU8qBPcTJRfSUY5VgPr7QfM8DPBte3n2p9lnnZAmkE8,tEwTic6gcgI2gvYb53P-FBh9zsjU6PtRp7GWr4HAbB1Ywbc,PPSaPitmdoCRDRTPK5GY33HQTU7lAMqSHOuegNkLVoGeyHkKqvHf1cisde-q6xePZoYBi-3Wa0nIzQ,ordoa,3860,1558921003000,162
1873,Z9lfazbmeX2JFyatmzX2M2F552iywSH7YB9idYrzuZA-0ns,v3UDRvSh_bT5JmumqvIlR-ZzyKMuo7cGTGF3eUVFVNDcNHY,-6OKOSb_lO9fVMextuxYhpWfQ0DN1rf2HsXa086vgmjUEqL4u6d93d2mMcQZYf4tuPJhVvTIpQm68Q,Mkila,4099,1558689446000,138
1874,oxEf5PphkAY1zwNCNamvO6ztqiufJHYXCiN21qfXAwCTTjY,pY_L2DQ5ToQEipJREKy1RrbaFpQZi7ABXEm5mDqVvC9wo9U,_PZz2vl9ixqFVkAeR-nZHVPv2DD5BgIlhXr0fG6zuEmI5KtRoyNbpoc6Bc27iCvLTfGafx5UQBgnUA,Sacr3dNova,3382,1558820384000,50
1875,SL4BuNmSaJ81y1mWdboHx4fY36k8pcP4fKJ6L38Y30VyZIo,bvURfaX5KF6KZquH_N7A6M8wufTZhwU1_L4pLT6DfxaQ6_c,XXE0WX56TtV8ZDi4fTG3q4ctzTZGaGKEmwgnvHyIPHSS734pOIl3SwmXAt6xijiX5AES-80WDL6taQ,berrcamilo,4089,1557886711000,87
1876,LmXaaJoInL4kD1aCKZo8_zscp7CFdmhs5C3AT91TEW3KLWc,B_iqc5iANNSmKNDtgsoCCKmaaic5CW2B2zZmK9nhtaFjpQ,j9VdrEsoXysyCZJzXfui-b-UqH7AKIe0craBh_uaigf3BnOpxkLzwExhrxIAnphLMI_SnMjS02FGZA,Nagito Komæda,3217,1558935687000,145
1877,ExhUp0m7pKsMX7dOZRjFJhOmGSjw65HHkTscAgI1_96zUfw,w1h_5dfOrLOrbfVoG_fLeqNi4BncsLbOz_nnEYrikvHQ1Sw,jKhBHVGF1oGTYJ6-wibmxiiwbf8bx2bbH03pVdvUHmgflld5MiL3pHDLxayoqWkGxyGpAaAlC3zrFw,Pizz,3883,1558914993000,92
1878,ye5xpptPpCuDTDyojoBeo_P6HV3X7bEK3UGB2XLqCIveiao,O6u8m2ltKhw5KPT2nHA3XMXMDliyyNyHk5nHcc7GAhp_q58,rHcuQqscVlAAkJ2xRs95NMahQ_769qZnG02--JI3ZtQlokHnCE_jeXZmR6NuUg6OKM6KRa0mnQdRxg,Nijako,17,1557550070000,143
1879,ZuaZ5xeaEwCRLlCa4WEkrsrts02fBt2JXkWLWCI3kIxo2EU,LSTFTVCLkdd9jKAgszhJibfS8QbBJ91dJLG9blbdtm-VSo0,ZaD36BXK2RJNqEoWHra0f9_4NIgn599PlJFth-eeiqumhv6MuC479CNASvMh5UL2lL8yFgHuHVBF4Q,Shadow Abuser ,911,1558857359000,73
1880,9MgDFam6O-b5v5fR3HwU9a8fqTNL1DwHRzE3A-aVX-LBpbk,aLPJXFM6TfW-Ubktd5zq8Z1m-s97RpAAtaRBKzjK8hA6UA,Vu-xZCOfQTFnXr1LJaZQJ6yfVLWaOHHRzMhpFrgaotXtcpocY1XwTeM9HosA1wN3r6KFr-eoM8bY5g,MistaWu,607,1555189914000,47
1881,r_RCchtLx8qaAwMoTxAf23Vi4Xcoci4Qn6H5sVBPamabdRI,qXkWDmecivkRutoIb3o4WodOJslrljhEHh8Rz4PJJ7Vf_xyE4NC6ffql,DWne6xo9n9X1QJosBjaIKlMjSJttrzO9JsOT9n7768IcwL8IIVc9ao1XINRv7GJMFP8IyPkxLYm0gw,BeholdThePandas,4089,1557956979000,42
1882,5yR9-Bh5kV2MXmsrP136fGezm1-SAIa4FmNZEhfoEjctQxE,H_huE0GhU5CsFhu42mFKt19LKGvSevKVKBfsUxuCPgzkRi5CUXLAXJko,06zmC4LpMYq0jstrrd2KZWeP7x-gpwAiebdBiZNExqv3tcc5974bzu8gkl04B3DAEwPzio2psO4q0Q,Easynone,4090,1557444686000,42
1883,S_fbFBwtFBggFSmhzOfE-B_PMFYvk9DsrO4EJv08qLJCkGw,g3xvbFjWuK5io1dARsy6hmSu0gzkm48ynQCi-anbeLZEstQ,OcNA48rm4dJ2ffmRalblV8LuAjwGdKsCYwdGKz9y69_t_moirgSdGQBljB7IaJ7e8bvMRxb9HkjfUg,Inriser,3186,1558755010000,33
1884,lCnHiMsxQfrhrDHhUANfkDkczpHEPgTsrczmvG57WX-rT3U,ZOLLNl4U0EFPnLR4-GNExkbxh1ZG6-BIhgcxMAK8M3pHHj0,nK7Wu7es_103mzehdCgM0fxMIMePLhiLNe6qcN8Xs2rI0JoNTGFDELef7MSX1hKktnwWeJbOHKx3RQ,AhegaoBoi,1666,1558938079000,149
1885,_Q3-GXm1A1QZpeXdFndbuTrDG4z2LIDl0uoo-3wlFgBaImk,VpkuW23ed7kDg9xhO0RxW84SVHEcQfZ6bHiC7ZViyxhIoRk,250OvLY5Q_f-2BWcnPqOrHvjIOWYkm7ScpoYWNtQn__kRnYEVGTUkJYtXTqDTtSNkk6p7nMNXXXRog,kropikicker,4089,1558894262000,157
1886,eWsWumiukxByLHLgRw7baRf4I2tvGdymrSRwHqo8fHzvIJw,tI-wUPLQqCds9_SLne3ZbY_8M1ivxfug3r6gFvwr8gYtIHA,L43GZ6btL6hyrwEVrt7KTr4FS65Y2zaVojJlBu8eF0kAqcMFHMgY8BxgW41RMztGgGJW1o3JQ3J9Mw,CC 0Pr3ssi0n,4087,1558963155000,73
1887,TLLCvSuV3Oz1Om9ZBtyNhKqCwRZY-YGONn9_8bHADQKtgiM,0V_uI16PMaOZ--Pgxs_AmGLYF_er4noqrdlEcpHWd1_oWYo,pMvZpvizqNLu4fZ7XUvFhfEdMB8C9KBHQOZsE-n2woihAJ66urDknEL5SPjAPh8TKW6V7RdHs_9DTQ,Błanc,3231,1558931421000,159
1888,DKitAKBKjoxl34v3j304Kue69I6yptWdniUlWRpjWyqBJE4,8YL7RbWyrnrj2UKHI7_Nb9IUitiH0tROdJVL6bXojtHkpg,1UfRSu5dUf4-H1fb4vBMil2SnK6O3dfQzFF66WW9teF5DbrZVQUloRH8eX1VccLODE10dsRPtbthDA,Yuugiri,3860,1558936913000,140
1889,XDTROb9CnXzUlSeUyznZKEmW7ZWj27vKXJvqov_4kinsEPE,h6Xn6YM0yItUzFhAQxgpBmMFFspWcRdwWCqq3fPJiwXE4Hs,Cf--WYnQtVXkx23nArCKuObAp0EIj73BWQBAskgZXRfwzNIEjZPvmh4p5gV9VPM6SxzkqF060So8gg,Kuritikaru,774,1558467405000,48
1890,cct2q4m8Fyz70lfhfe-zZ2u5IMhXc7wJu7dlol6thI5Ikiw,1JeVy5qVDqmo1UsBWjNJXNLoBPwCECbB7ziOHbHQ1ob5t3k,57-6BL2Kn-QzgumlkkvY4cc-cbAujy5diHFBCnBXgiGgaJxMU1z2uOHU_lMPDA_2DhFaUP63UUrEgw,I am Kaze,4086,1558581482000,43
1891,gdFL7SsmU3Q_rN6YsKRSPdLxjoOKMuh5mc_zN63h7QSvlCM,Luv3bcRb6-hgLcG38z_5QizgabXYpzly6Iyf-fqFvSi8Tio,YYmQFtmoGCwqLpeZnq8tfhboDVuU79HyjREUty7BUBtUthS5N1V9zsGz1E8nIIiziBMegEDYy7bd5A,Jumpingdoghead,2087,1558913143000,143
1892,GI3t4u82izlEexi7aeqxW9PBBc4PqfC1m1NbXRBsJUX9_N8,1A4_85Cogr9LLRXj5fru3yTvnzAL0HkzQXz-SlifkaMjJJc,ruMB6dZzGvWJfGnDtQV8UCNadrvALFG0GKlQRRMz5QCc1XjvYfBlyJpPb9tnD__fEK_7-nEzU3QnLw,ChxNh,4027,1554752881000,150
1893,tH720L1iV_Yx3RlFCOhOGIzTLxXAGddhQXemmlnXcvM6m78,9zBeda1EbTPO1x4pRwDALy6mmsHb8TinJu79V1c_IySmNqc,kfvgJA2av8sOCh1D-o3dtYDCFXAUaDi_JCh1QUehyVkPYA2cD7AN3qKIErOJ1Cdp001zYgOIWAOp1w,WakingUpCrusty,781,1558432820000,166
1894,xtJcIYyWAWVKAmIljUmtwJ4WnvWmlyFwZbOUcujYuVaZMXk,rcmZdmcflEMdLKjODuiN-EM3w3ZmulEWWp0z9VEhE_PA550,JKizy-fWE1b3b6VJsCL9R9TBYXMhF-ZPs1AcYUvVfYXVxSwGvzweqp5Zairno94uNREt7uMih9diMA,cb bucknor,983,1555716639000,37
1895,EtUaPXKdB6cMfyvucnkuds1Hp_7wse71uiGpcC0-8D35Cck,pOznMeYE_mhBhc6di2Rv4lWHKwKmX9oTl845svLc8M29TEU,Ze97xgN6u_bHPg4jqyif9XM7X7Eb7vqg6IZIpUD0ViuyDCwX5AnVl91VAN7fyW5JBfIRWeDK8j-UPg,CRUS3RR,1159,1558827221000,121
1896,KhErQe9FDCLkcsxmFPzx1hD1vlSrD4ux65pNWLHpIoptFZs,Bv2dKQ1f-5LDy8BLfJZ-PMwRzJhx0NGYyadrpj-hJfR0TVQ,dzs4f5Aiks5K01MlGbarrvPuftTFUve5ivYeYAJvdMsgs8whZvIn-kD5ApD3FINRkE1Sy9-HUbbOog,Nekaslay,4050,1558951478000,117
1897,wPBkD_Kx2pjroNcdB-9xH54LJNVTo-XlBS5awydy00KWtYk,-1uWpXEBBmzoqj2ZoYBnbokgva8KDkoenbmDTdp4NAZ6KTA,sJYIWK5U-YvaFVlQmNkqXZKEKtEg374KHELPHuz4ALeN-C7WFk7NhZSCNOa0x20d32_71sUpDE0XUA,Jerwal,666,1558909774000,110
1898,3ID-JBznNVxwQIwxBWRtdm2H6fFYO0lrpTg8z3a-ia4JDh0,sMeaYpFCgFDf2bURWQx3AhRGxyRMp61eAAXyJcSsAQGD8Q,BpMXf2n-ofL3_lBYCH2r_GKhd652QnFDbgS6ixupr3syCKg4JOURFOTI5V1ULKoRapfbeRvW6-4toA,MightyPutty,536,1558976291000,84
1899,j-S-zpjmYLOXKx9mcBJjSlx5WWEY1E0aORyrGGIGm0DbNqM,zAsBNubaPwP23gXeBtYTOiHwIssSnzad6vAVSXCSyZkVbWc,hdloA3aisMaQavTq46P5q-iezSZlgJk2gd4frA7BNoM5bJBxYe-9ahfk6TQ1Ggd5DnmegwVrAP-Www,Master Nekos,4104,1558967702000,174
1900,DlpMXxxdhDiX91PJ-JFXV7Ave9eE4Vxlj1ngT1EjAFdBMcw,mYpynv2ltXO9NZ4gzF4oD8TYUVKZGKAZGKTwpoEJvdxXyMw,oAj1tjfUA9_2eCNA4sSZzLfX0H1TQ8-X5njDBgESBW3VJ1swhFN-IQ3-hMG4q1qDpD_Ys0jD1pYd5g,Swagglet,4089,1558728947000,83
1901,mHGy3NDy9LatqYSDn1NAZrX0To4lNs83nuFNg5xAmkkqjUM,KfPPzkKx4y9aEmRImE8xQ8zFyzGIxqJenUogEiS9Q-waRGo,r0fIzRrpR0myGzgszXnM7E1qb-_GHuBHg6do9dU-w6n2ESGTvFz05LYu738V8zfrFyVuCwrPwELbHg,G0ld0rak,747,1558913604000,121
1902,R62Lx2jzotaljjBQYlPQxG8uVmnoKbQuKT-Hwc1uWVoSEYw,VIjqh_H-_nQYC71UqeYkFloNpafykzUnBAL_WgH787xUC1foDbaPF2lp,UwUjEdHjNMWu-zEZwl-nJL1RCuiLHLt-yR2bX_hFx_I40eXvANUZ_bgVIMv4tnyu05pUSmnQtYbcIQ,iBee,3502,1558904733000,65
